	Athl_seq	Crub_seq	Agroup_monophyly	Crub_Cgrand_monophyly	Csat_monophyly	C_group_monophyly	Topology	Topology_loose	Bootstrap_Support
5314	Athal__AT5G54790	Crub__Carubv10028479m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	85
5315	Athal__AT5G54800	Crub__Carubv10026569m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	97
5316	Athal__AT5G54855	Crub__Carubv10027322m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	95
5317	Athal__AT5G54860	Crub__Carubv10026288m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	95
5318	Athal__AT5G54890	Crub__Carubv10026915m	TRUE	TRUE	TRUE	FALSE	Other_topology	BC_topology	87
5319	Athal__AT5G54910	Crub__Carubv10025944m	TRUE	TRUE	TRUE	TRUE	AC_topology	AC_topology	71
5320	Athal__AT5G54970	Crub__Carubv10027184m	TRUE	TRUE	TRUE	FALSE	Other_topology	Other_topology	BS_scoreNA
5321	Athal__AT5G54980	Crub__Carubv10027181m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	91
5322	Athal__AT5G55050	Crub__Carubv10026598m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	69
5323	Athal__AT5G55090	Crub__Carubv10026284m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	43
5324	Athal__AT5G55110	Crub__Carubv10028061m	TRUE	TRUE	TRUE	TRUE	AB_topology	AB_topology	53
5325	Athal__AT5G55140	Crub__Carubv10027414m	TRUE	TRUE	TRUE	TRUE	AC_topology	AC_topology	61
5326	Athal__AT5G55150	Crub__Carubv10027916m	TRUE	TRUE	TRUE	TRUE	AB_topology	AB_topology	90
5327	Athal__AT5G55200	Crub__Carubv10026859m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	73
5328	Athal__AT5G55210	Crub__Carubv10027252m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	74
5329	Athal__AT5G55240	Crub__Carubv10027687m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	89
5330	Athal__AT5G55280	Crub__Carubv10026448m	TRUE	TRUE	TRUE	TRUE	AC_topology	AC_topology	65
5331	Athal__AT5G55460	Crub__Carubv10027409m	FALSE	TRUE	TRUE	TRUE	BC_topology	BC_topology	73
5332	Athal__AT5G55500	Crub__Carubv10026201m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	83
5333	Athal__AT5G55580	Crub__Carubv10026264m	TRUE	TRUE	TRUE	TRUE	AC_topology	AC_topology	57
5334	Athal__AT5G55590	Crub__Carubv10028546m	TRUE	TRUE	TRUE	TRUE	AB_topology	AB_topology	56
5335	Athal__AT5G55610	Crub__Carubv10026770m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	62
5336	Athal__AT5G55620	Crub__Carubv10027338m	TRUE	TRUE	TRUE	TRUE	AB_topology	AB_topology	44
5337	Athal__AT5G55650	Crub__Carubv10028655m	TRUE	TRUE	TRUE	FALSE	Other_topology	BC_topology	93
5338	Athal__AT5G55670	Crub__Carubv10025989m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	98
5339	Athal__AT5G55690	Crub__Carubv10027564m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	68
5340	Athal__AT5G55740	Crub__Carubv10025890m	TRUE	TRUE	TRUE	TRUE	AC_topology	AC_topology	100
5341	Athal__AT5G55830	Crub__Carubv10026013m	TRUE	TRUE	TRUE	TRUE	AC_topology	AC_topology	94
5342	Athal__AT5G55860	Crub__Carubv10026057m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	100
5343	Athal__AT5G55950	Crub__Carubv10026542m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	84
5344	Athal__AT5G56050	Crub__Carubv10028674m	TRUE	TRUE	TRUE	TRUE	AC_topology	AC_topology	83
5345	Athal__AT5G56110	Crub__Carubv10027619m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	100
5346	Athal__AT5G56120	Crub__Carubv10027575m	TRUE	TRUE	TRUE	TRUE	AC_topology	AC_topology	41
5347	Athal__AT5G56130	Crub__Carubv10028423m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	100
5348	Athal__AT5G56220	Crub__Carubv10025819m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	100
5349	Athal__AT5G56270	Crub__Carubv10026001m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	100
5350	Athal__AT5G56300	Crub__Carubv10026564m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	98
5351	Athal__AT5G56310	Crub__Carubv10026213m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	100
5352	Athal__AT5G56320	Crub__Carubv10026987m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	93
5353	Athal__AT5G56340	Crub__Carubv10026533m	TRUE	TRUE	TRUE	FALSE	Other_topology	AC_topology	26
5354	Athal__AT5G56450	Crub__Carubv10026765m	TRUE	TRUE	TRUE	FALSE	Other_topology	Other_topology	BS_scoreNA
5355	Athal__AT5G56460	Crub__Carubv10027923m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	31
5356	Athal__AT5G56510	Crub__Carubv10027736m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	100
5357	Athal__AT5G56550	Crub__Carubv10027225m	TRUE	TRUE	TRUE	TRUE	AC_topology	AC_topology	79
5358	Athal__AT5G56580	Crub__Carubv10026671m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	71
5359	Athal__AT5G56590	Crub__Carubv10026261m	TRUE	TRUE	TRUE	FALSE	AB_topology	AB_topology	38
5360	Athal__AT5G56640	Crub__Carubv10028439m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	92
5361	Athal__AT5G56720	Crub__Carubv10028085m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	49
5362	Athal__AT5G56740	Crub__Carubv10026352m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	100
5363	Athal__AT5G56750	Crub__Carubv10026705m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	99
5364	Athal__AT5G56760	Crub__Carubv10026817m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	89
5365	Athal__AT5G56840	Crub__Carubv10026949m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	99
5366	Athal__AT5G56860	Crub__Carubv10026556m	TRUE	TRUE	TRUE	FALSE	AB_topology	AB_topology	65
5367	Athal__AT5G56880	Crub__Carubv10027599m	FALSE	TRUE	TRUE	TRUE	BC_topology	BC_topology	93
5368	Athal__AT5G56970	Crub__Carubv10026233m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	100
5369	Athal__AT5G57030	Crub__Carubv10026221m	TRUE	TRUE	TRUE	FALSE	Other_topology	BC_topology	92
5370	Athal__AT5G57035	Crub__Carubv10025897m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	100
5371	Athal__AT5G57040	Crub__Carubv10027172m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	89
5372	Athal__AT5G57070	Crub__Carubv10026145m	TRUE	TRUE	TRUE	TRUE	AB_topology	AB_topology	84
5373	Athal__AT5G57090	Crub__Carubv10026053m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	91
5374	Athal__AT5G57100	Crub__Carubv10026562m	TRUE	TRUE	TRUE	TRUE	AC_topology	AC_topology	51
5375	Athal__AT5G57130	Crub__Carubv10025793m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	100
5376	Athal__AT5G57140	Crub__Carubv10028349m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	69
5377	Athal__AT5G57160	Crub__Carubv10028461m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	100
5378	Athal__AT5G57280	Crub__Carubv10026899m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	100
5379	Athal__AT5G57345	Crub__Carubv10027192m	TRUE	TRUE	TRUE	TRUE	AC_topology	AC_topology	34
5380	Athal__AT5G57380	Crub__Carubv10027863m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	100
5381	Athal__AT5G57390	Crub__Carubv10026181m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	99
5382	Athal__AT5G57460	Crub__Carubv10026064m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	100
5383	Athal__AT5G57490	Crub__Carubv10026945m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	50
5384	Athal__AT5G57500	Crub__Carubv10026744m	TRUE	TRUE	TRUE	TRUE	AC_topology	AC_topology	80
5385	Athal__AT5G57510	Crub__Carubv10027367m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	100
5386	Athal__AT5G57520	Crub__Carubv10027155m	TRUE	TRUE	TRUE	TRUE	AB_topology	AB_topology	49
5387	Athal__AT5G57560	Crub__Carubv10026914m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	33
5388	Athal__AT5G57590	Crub__Carubv10025883m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	99
5389	Athal__AT5G57610	Crub__Carubv10028490m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	73
5390	Athal__AT5G57620	Crub__Carubv10026749m	TRUE	TRUE	TRUE	FALSE	Other_topology	BC_topology	87
5391	Athal__AT5G57625	Crub__Carubv10028144m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	100
5392	Athal__AT5G57655	Crub__Carubv10026323m	TRUE	TRUE	TRUE	TRUE	AC_topology	AC_topology	77
5393	Athal__AT5G57660	Crub__Carubv10026653m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	58
5394	Athal__AT5G57670	Crub__Carubv10027556m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	100
5395	Athal__AT5G57685	Crub__Carubv10028113m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	97
5396	Athal__AT5G57690	Crub__Carubv10027864m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	100
5397	Athal__AT5G57740	Crub__Carubv10026263m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	100
5398	Athal__AT5G57770	Crub__Carubv10028294m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	100
5399	Athal__AT5G57810	Crub__Carubv10027573m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	93
5400	Athal__AT5G57950	Crub__Carubv10027813m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	64
5401	Athal__AT5G57960	Crub__Carubv10026197m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	100
5402	Athal__AT5G57980	Crub__Carubv10027588m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	94
5403	Athal__AT5G57990	Crub__Carubv10025864m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	100
5404	Athal__AT5G58020	Crub__Carubv10027528m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	87
5405	Athal__AT5G58030	Crub__Carubv10027177m	TRUE	TRUE	TRUE	FALSE	Other_topology	BC_topology	84
5406	Athal__AT5G58040	Crub__Carubv10025759m	TRUE	TRUE	TRUE	FALSE	Other_topology	BC_topology	100
5407	Athal__AT5G58090	Crub__Carubv10026324m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	100
5408	Athal__AT5G58110	Crub__Carubv10027708m	TRUE	TRUE	TRUE	FALSE	Other_topology	Other_topology	BS_scoreNA
5409	Athal__AT5G58230	Crub__Carubv10028610m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	97
5410	Athal__AT5G58310	Crub__Carubv10027010m	TRUE	TRUE	TRUE	FALSE	Other_topology	BC_topology	69
5411	Athal__AT5G58360	Crub__Carubv10027544m	TRUE	TRUE	TRUE	FALSE	Other_topology	Other_topology	BS_scoreNA
5412	Athal__AT5G58375	Crub__Carubv10028567m	TRUE	TRUE	TRUE	FALSE	Other_topology	BC_topology	99
5413	Athal__AT5G58430	Crub__Carubv10028631m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	55
5414	Athal__AT5G58490	Crub__Carubv10027890m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	88
5415	Athal__AT5G58500	Crub__Carubv10027208m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	66
5416	Athal__AT5G58530	Crub__Carubv10026958m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	68
5417	Athal__AT5G58580	Crub__Carubv10026818m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	100
5418	Athal__AT5G58610	Crub__Carubv10025786m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	97
5419	Athal__AT5G58670	Crub__Carubv10026170m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	99
5420	Athal__AT5G58690	Crub__Carubv10026144m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	100
5421	Athal__AT5G58740	Crub__Carubv10027284m	TRUE	TRUE	TRUE	FALSE	Other_topology	BC_topology	88
5422	Athal__AT5G58760	Crub__Carubv10028053m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	90
5423	Athal__AT5G58770	Crub__Carubv10026853m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	96
5424	Athal__AT5G58890	Crub__Carubv10027979m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	100
5425	Athal__AT5G58900	Crub__Carubv10026903m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	100
5426	Athal__AT5G58910	Crub__Carubv10028274m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	97
5427	Athal__AT5G58920	Crub__Carubv10027270m	FALSE	TRUE	TRUE	FALSE	Other_topology	BC_topology	81
5428	Athal__AT5G59020	Crub__Carubv10025885m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	99
5429	Athal__AT5G59030	Crub__Carubv10027256m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	88
5430	Athal__AT5G59040	Crub__Carubv10028186m	TRUE	TRUE	TRUE	FALSE	Other_topology	Other_topology	BS_scoreNA
5431	Athal__AT5G59070	Crub__Carubv10028457m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	100
5432	Athal__AT5G59080	Crub__Carubv10027359m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	91
5433	Athal__AT5G59180	Crub__Carubv10027231m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	68
5434	Athal__AT5G59190	Crub__Carubv10028115m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	98
5435	Athal__AT5G59200	Crub__Carubv10028364m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	96
5436	Athal__AT5G59250	Crub__Carubv10027739m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	100
5437	Athal__AT5G59305	Crub__Carubv10027910m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	99
5438	Athal__AT5G59340	Crub__Carubv10028333m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	100
5439	Athal__AT5G59360	Crub__Carubv10027308m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	96
5440	Athal__AT5G59450	Crub__Carubv10028208m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	100
5441	Athal__AT5G59460	Crub__Carubv10027239m	TRUE	TRUE	TRUE	TRUE	AC_topology	AC_topology	66
5442	Athal__AT5G59470	Crub__Carubv10027032m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	93
5443	Athal__AT5G59500	Crub__Carubv10026539m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	100
5444	Athal__AT5G59510	Crub__Carubv10027315m	FALSE	TRUE	TRUE	TRUE	BC_topology	BC_topology	72
5445	Athal__AT5G59520	Crub__Carubv10028566m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	100
5446	Athal__AT5G59600	Crub__Carubv10028363m	TRUE	TRUE	TRUE	TRUE	AC_topology	AC_topology	38
5447	Athal__AT5G59760	Crub__Carubv10027048m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	79
5448	Athal__AT5G59790	Crub__Carubv10026455m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	100
5449	Athal__AT5G59800	Crub__Carubv10026739m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	100
5450	Athal__AT5G59820	Crub__Carubv10027055m	FALSE	TRUE	TRUE	TRUE	BC_topology	BC_topology	72
5451	Athal__AT5G59900	Crub__Carubv10025853m	TRUE	TRUE	TRUE	FALSE	Other_topology	BC_topology	91
5452	Athal__AT5G60020	Crub__Carubv10026150m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	99
5453	Athal__AT5G60050	Crub__Carubv10027763m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	94
5454	Athal__AT5G60160	Crub__Carubv10026321m	TRUE	TRUE	TRUE	TRUE	AB_topology	AB_topology	57
5455	Athal__AT5G60460	Crub__Carubv10027703m	TRUE	TRUE	TRUE	TRUE	AC_topology	AC_topology	63
5456	Athal__AT5G60490	Crub__Carubv10026995m	TRUE	TRUE	TRUE	FALSE	Other_topology	BC_topology	98
5457	Athal__AT5G60620	Crub__Carubv10026601m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	97
5458	Athal__AT5G60630	Crub__Carubv10028583m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	99
5459	Athal__AT5G60660	Crub__Carubv10026881m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	99
5460	Athal__AT5G60680	Crub__Carubv10027254m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	82
5461	Athal__AT5G60720	Crub__Carubv10025994m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	100
5462	Athal__AT5G60730	Crub__Carubv10026572m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	61
5463	Athal__AT5G60740	Crub__Carubv10028022m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	99
5464	Athal__AT5G60750	Crub__Carubv10026703m	TRUE	TRUE	TRUE	FALSE	Other_topology	BC_topology	99
5465	Athal__AT5G60790	Crub__Carubv10026078m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	73
5466	Athal__AT5G60850	Crub__Carubv10026840m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	100
5467	Athal__AT5G60920	Crub__Carubv10026206m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	100
5468	Athal__AT5G60960	Crub__Carubv10028321m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	100
5469	Athal__AT5G60990	Crub__Carubv10026387m	TRUE	TRUE	TRUE	TRUE	AC_topology	AC_topology	56
5470	Athal__AT5G61040	Crub__Carubv10026117m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	92
5471	Athal__AT5G61130	Crub__Carubv10027167m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	92
5472	Athal__AT5G61340	Crub__Carubv10026789m	TRUE	TRUE	TRUE	FALSE	AB_topology	AB_topology	52
5473	Athal__AT5G61350	Crub__Carubv10027533m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	100
5474	Athal__AT5G61380	Crub__Carubv10028382m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	96
5475	Athal__AT5G61400	Crub__Carubv10028236m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	100
5476	Athal__AT5G61430	Crub__Carubv10026752m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	99
5477	Athal__AT5G61450	Crub__Carubv10026404m	TRUE	TRUE	TRUE	TRUE	AC_topology	AC_topology	78
5478	Athal__AT5G61470	Crub__Carubv10028614m	TRUE	TRUE	TRUE	FALSE	Other_topology	BC_topology	97
5479	Athal__AT5G61480	Crub__Carubv10025794m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	100
5480	Athal__AT5G61490	Crub__Carubv10028063m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	99
5481	Athal__AT5G61510	Crub__Carubv10028392m	FALSE	TRUE	TRUE	TRUE	BC_topology	BC_topology	98
5482	Athal__AT5G61590	Crub__Carubv10027835m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	84
5483	Athal__AT5G61600	Crub__Carubv10028209m	TRUE	TRUE	TRUE	FALSE	Other_topology	BC_topology	99
5484	Athal__AT5G61610	Crub__Carubv10028444m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	84
5485	Athal__AT5G61620	Crub__Carubv10028616m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	100
5486	Athal__AT5G61630	Crub__Carubv10028220m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	91
5487	Athal__AT5G61650	Crub__Carubv10027784m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	74
5488	Athal__AT5G61710	Crub__Carubv10011230m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	97
5489	Athal__AT5G61800	Crub__Carubv10028342m	TRUE	TRUE	TRUE	FALSE	Other_topology	BC_topology	100
5490	Athal__AT5G61830	Crub__Carubv10026806m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	92
5491	Athal__AT5G61850	Crub__Carubv10028602m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	96
5492	Athal__AT5G61865	Crub__Carubv10026473m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	94
5493	Athal__AT5G61890	Crub__Carubv10027012m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	100
5494	Athal__AT5G61980	Crub__Carubv10025886m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	94
5495	Athal__AT5G61990	Crub__Carubv10025815m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	100
5496	Athal__AT5G62040	Crub__Carubv10027522m	TRUE	TRUE	TRUE	FALSE	Other_topology	BC_topology	81
5497	Athal__AT5G62050	Crub__Carubv10026454m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	100
5498	Athal__AT5G62065	Crub__Carubv10027812m	FALSE	TRUE	TRUE	FALSE	Other_topology	Other_topology	BS_scoreNA
5499	Athal__AT5G62080	Crub__Carubv10027932m	FALSE	TRUE	TRUE	TRUE	BC_topology	BC_topology	73
5500	Athal__AT5G62140	Crub__Carubv10027022m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	98
5501	Athal__AT5G62150	Crub__Carubv10027425m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	89
5502	Athal__AT5G62160	Crub__Carubv10028462m	TRUE	TRUE	TRUE	TRUE	AB_topology	AB_topology	55
5503	Athal__AT5G62190	Crub__Carubv10026032m	TRUE	TRUE	TRUE	TRUE	AC_topology	AC_topology	83
5504	Athal__AT5G62200	Crub__Carubv10027104m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	92
5505	Athal__AT5G62210	Crub__Carubv10027084m	TRUE	TRUE	TRUE	FALSE	Other_topology	BC_topology	100
5506	Athal__AT5G62220	Crub__Carubv10028275m	TRUE	TRUE	TRUE	TRUE	AB_topology	AB_topology	61
5507	Athal__AT5G62240	Crub__Carubv10027847m	TRUE	TRUE	TRUE	TRUE	AC_topology	AC_topology	59
5508	Athal__AT5G62250	Crub__Carubv10028468m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	99
5509	Athal__AT5G62280	Crub__Carubv10027009m	TRUE	TRUE	TRUE	FALSE	Other_topology	BC_topology	100
5510	Athal__AT5G62310	Crub__Carubv10025770m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	100
5511	Athal__AT5G62320	Crub__Carubv10028436m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	61
5512	Athal__AT5G62350	Crub__Carubv10027165m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	65
5513	Athal__AT5G62390	Crub__Carubv10026360m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	95
5514	Athal__AT5G62400	Crub__Carubv10027996m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	98
5515	Athal__AT5G62420	Crub__Carubv10028376m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	99
5516	Athal__AT5G62430	Crub__Carubv10026854m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	100
5517	Athal__AT5G62490	Crub__Carubv10028253m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	57
5518	Athal__AT5G62530	Crub__Carubv10026134m	TRUE	TRUE	TRUE	FALSE	Other_topology	BC_topology	94
5519	Athal__AT5G62550	Crub__Carubv10026385m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	97
5520	Athal__AT5G62560	Crub__Carubv10026171m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	56
5521	Athal__AT5G62580	Crub__Carubv10026129m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	99
5522	Athal__AT5G62610	Crub__Carubv10026916m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	95
5523	Athal__AT5G62650	Crub__Carubv10028359m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	61
5524	Athal__AT5G62770	Crub__Carubv10026950m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	96
5525	Athal__AT5G62820	Crub__Carubv10028245m	TRUE	TRUE	TRUE	TRUE	AC_topology	AC_topology	100
5526	Athal__AT5G62865	Crub__Carubv10027263m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	37
5527	Athal__AT5G62900	Crub__Carubv10027189m	TRUE	TRUE	TRUE	FALSE	Other_topology	Other_topology	BS_scoreNA
5528	Athal__AT5G62920	Crub__Carubv10027044m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	96
5529	Athal__AT5G62930	Crub__Carubv10026993m	TRUE	TRUE	TRUE	TRUE	AC_topology	AC_topology	82
5530	Athal__AT5G62960	Crub__Carubv10026701m	TRUE	TRUE	TRUE	TRUE	AC_topology	AC_topology	69
5531	Athal__AT5G62980	Crub__Carubv10027364m	TRUE	TRUE	TRUE	TRUE	AC_topology	AC_topology	45
5532	Athal__AT5G63000	Crub__Carubv10027161m	TRUE	TRUE	TRUE	TRUE	AC_topology	AC_topology	71
5533	Athal__AT5G63010	Crub__Carubv10027621m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	92
5534	Athal__AT5G63060	Crub__Carubv10026971m	TRUE	TRUE	TRUE	FALSE	Other_topology	BC_topology	80
5535	Athal__AT5G63100	Crub__Carubv10027939m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	67
5536	Athal__AT5G63110	Crub__Carubv10027582m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	93
5537	Athal__AT5G63130	Crub__Carubv10027182m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	80
5538	Athal__AT5G63140	Crub__Carubv10026568m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	94
5539	Athal__AT5G63150	Crub__Carubv10027346m	TRUE	TRUE	TRUE	TRUE	AC_topology	AC_topology	49
5540	Athal__AT5G63170	Crub__Carubv10028290m	TRUE	TRUE	TRUE	TRUE	BC_topology	BC_topology	84
